host,worker,gpu,done_file,name,normalization_mode,algorithm,alpha,machine_type,db_level,seed,auroc,log_file,log_line
n3,norm_g7,7,norm_g7_p1_norm_central_personalized_a100_slider_0dB_s3.json,p1_norm_central_personalized_a100_slider_0dB_s3,central,personalized,100.0,slider,0dB,3,0.8970828903115882,n3/p1/logs/p1_norm_g7.log,48
master,norm_g7,7,norm_g7_p1_norm_central_personalized_a100_slider_0dB_s4.json,p1_norm_central_personalized_a100_slider_0dB_s4,central,personalized,100.0,slider,0dB,4,0.8983792056081027,master/p1/logs/p1_norm_g7.log,48
n3,norm_g7,7,norm_g7_p1_norm_central_personalized_a100_valve_0dB_s2.json,p1_norm_central_personalized_a100_valve_0dB_s2,central,personalized,100.0,valve,0dB,2,0.595934556270782,n3/p1/logs/p1_norm_g7.log,50
master,norm_g7,7,norm_g7_p1_norm_central_personalized_a100_valve_6dB_s2.json,p1_norm_central_personalized_a100_valve_6dB_s2,central,personalized,100.0,valve,6dB,2,0.6529046342164129,master/p1/logs/p1_norm_g7.log,50
n3,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p05_fan_0dB_s4.json,p1_norm_federated_train_clustered_fl_a0p05_fan_0dB_s4,federated_train,clustered_fl,0.05,fan,0dB,4,0.7708029845395852,n3/p1/logs/p1_norm_g7.log,52
master,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p05_fan_6dB_s2.json,p1_norm_federated_train_clustered_fl_a0p05_fan_6dB_s2,federated_train,clustered_fl,0.05,fan,6dB,2,0.9647807691050974,master/p1/logs/p1_norm_g7.log,52
master,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p05_slider_6dB_s1.json,p1_norm_federated_train_clustered_fl_a0p05_slider_6dB_s1,federated_train,clustered_fl,0.05,slider,6dB,1,0.8821056673542005,master/p1/logs/p1_norm_g7.log,54
n3,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p05_slider_6dB_s4.json,p1_norm_federated_train_clustered_fl_a0p05_slider_6dB_s4,federated_train,clustered_fl,0.05,slider,6dB,4,0.8925214215773635,n3/p1/logs/p1_norm_g7.log,54
n3,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p05_valve_6dB_s1.json,p1_norm_federated_train_clustered_fl_a0p05_valve_6dB_s1,federated_train,clustered_fl,0.05,valve,6dB,1,0.6291473084861874,n3/p1/logs/p1_norm_g7.log,56
master,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p05_valve_6dB_s4.json,p1_norm_federated_train_clustered_fl_a0p05_valve_6dB_s4,federated_train,clustered_fl,0.05,valve,6dB,4,0.6204710870828464,master/p1/logs/p1_norm_g7.log,56
n3,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p5_fan_6dB_s2.json,p1_norm_federated_train_clustered_fl_a0p5_fan_6dB_s2,federated_train,clustered_fl,0.5,fan,6dB,2,0.9314949535240666,n3/p1/logs/p1_norm_g7.log,58
master,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p5_fan_6dB_s3.json,p1_norm_federated_train_clustered_fl_a0p5_fan_6dB_s3,federated_train,clustered_fl,0.5,fan,6dB,3,0.9430945435110681,master/p1/logs/p1_norm_g7.log,58
n3,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p5_slider_6dB_s1.json,p1_norm_federated_train_clustered_fl_a0p5_slider_6dB_s1,federated_train,clustered_fl,0.5,slider,6dB,1,0.9397289902943736,n3/p1/logs/p1_norm_g7.log,60
master,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p5_slider_6dB_s4.json,p1_norm_federated_train_clustered_fl_a0p5_slider_6dB_s4,federated_train,clustered_fl,0.5,slider,6dB,4,0.9432696311567212,master/p1/logs/p1_norm_g7.log,60
master,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p5_valve_6dB_s3.json,p1_norm_federated_train_clustered_fl_a0p5_valve_6dB_s3,federated_train,clustered_fl,0.5,valve,6dB,3,0.6734020318793345,master/p1/logs/p1_norm_g7.log,62
n3,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a0p5_valve_6dB_s4.json,p1_norm_federated_train_clustered_fl_a0p5_valve_6dB_s4,federated_train,clustered_fl,0.5,valve,6dB,4,0.6407519156974181,n3/p1/logs/p1_norm_g7.log,62
master,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a100_fan_m6dB_s0.json,p1_norm_federated_train_clustered_fl_a100_fan_m6dB_s0,federated_train,clustered_fl,100.0,fan,-6dB,0,0.6213338564163078,master/p1/logs/p1_norm_g7.log,64
n3,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a100_fan_m6dB_s1.json,p1_norm_federated_train_clustered_fl_a100_fan_m6dB_s1,federated_train,clustered_fl,100.0,fan,-6dB,1,0.6355570485415144,n3/p1/logs/p1_norm_g7.log,64
master,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a100_slider_m6dB_s3.json,p1_norm_federated_train_clustered_fl_a100_slider_m6dB_s3,federated_train,clustered_fl,100.0,slider,-6dB,3,0.8185851074016565,master/p1/logs/p1_norm_g7.log,66
n3,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a100_valve_0dB_s0.json,p1_norm_federated_train_clustered_fl_a100_valve_0dB_s0,federated_train,clustered_fl,100.0,valve,0dB,0,0.5453080616693112,n3/p1/logs/p1_norm_g7.log,66
master,norm_g7,7,norm_g7_p1_norm_federated_train_clustered_fl_a100_valve_m6dB_s4.json,p1_norm_federated_train_clustered_fl_a100_valve_m6dB_s4,federated_train,clustered_fl,100.0,valve,-6dB,4,0.48368775496712935,master/p1/logs/p1_norm_g7.log,68
n3,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p05_fan_0dB_s3.json,p1_norm_federated_train_fedavg_a0p05_fan_0dB_s3,federated_train,fedavg,0.05,fan,0dB,3,0.7893610891271554,n3/p1/logs/p1_norm_g7.log,68
n3,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p05_fan_m6dB_s0.json,p1_norm_federated_train_fedavg_a0p05_fan_m6dB_s0,federated_train,fedavg,0.05,fan,-6dB,0,0.5632053643130461,n3/p1/logs/p1_norm_g7.log,70
master,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p05_slider_0dB_s3.json,p1_norm_federated_train_fedavg_a0p05_slider_0dB_s3,federated_train,fedavg,0.05,slider,0dB,3,0.8246566152501607,master/p1/logs/p1_norm_g7.log,70
n3,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p05_slider_6dB_s3.json,p1_norm_federated_train_fedavg_a0p05_slider_6dB_s3,federated_train,fedavg,0.05,slider,6dB,3,0.8725554228741944,n3/p1/logs/p1_norm_g7.log,72
master,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p05_slider_m6dB_s4.json,p1_norm_federated_train_fedavg_a0p05_slider_m6dB_s4,federated_train,fedavg,0.05,slider,-6dB,4,0.7602730030922169,master/p1/logs/p1_norm_g7.log,72
n3,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p05_valve_m6dB_s0.json,p1_norm_federated_train_fedavg_a0p05_valve_m6dB_s0,federated_train,fedavg,0.05,valve,-6dB,0,0.48764144493639655,n3/p1/logs/p1_norm_g7.log,74
master,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p5_fan_0dB_s1.json,p1_norm_federated_train_fedavg_a0p5_fan_0dB_s1,federated_train,fedavg,0.5,fan,0dB,1,0.8253057066902614,master/p1/logs/p1_norm_g7.log,74
n3,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p5_fan_m6dB_s1.json,p1_norm_federated_train_fedavg_a0p5_fan_m6dB_s1,federated_train,fedavg,0.5,fan,-6dB,1,0.6320113391132783,n3/p1/logs/p1_norm_g7.log,76
master,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p5_slider_0dB_s0.json,p1_norm_federated_train_fedavg_a0p5_slider_0dB_s0,federated_train,fedavg,0.5,slider,0dB,0,0.8898955674987871,master/p1/logs/p1_norm_g7.log,76
n3,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s4.json,p1_norm_federated_train_fedavg_a0p5_slider_m6dB_s4,federated_train,fedavg,0.5,slider,-6dB,4,0.8453884971425184,n3/p1/logs/p1_norm_g7.log,78
master,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2.json,p1_norm_federated_train_fedavg_a0p5_valve_6dB_s2,federated_train,fedavg,0.5,valve,6dB,2,0.6508060182923308,master/p1/logs/p1_norm_g7.log,78
n3,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a100_fan_0dB_s1.json,p1_norm_federated_train_fedavg_a100_fan_0dB_s1,federated_train,fedavg,100.0,fan,0dB,1,0.8171394433612118,n3/p1/logs/p1_norm_g7.log,80
master,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a100_fan_6dB_s1.json,p1_norm_federated_train_fedavg_a100_fan_6dB_s1,federated_train,fedavg,100.0,fan,6dB,1,0.9542469077983752,master/p1/logs/p1_norm_g7.log,80
n3,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a100_slider_0dB_s0.json,p1_norm_federated_train_fedavg_a100_slider_0dB_s0,federated_train,fedavg,100.0,slider,0dB,0,0.9034955373805031,n3/p1/logs/p1_norm_g7.log,82
master,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a100_slider_m6dB_s0.json,p1_norm_federated_train_fedavg_a100_slider_m6dB_s0,federated_train,fedavg,100.0,slider,-6dB,0,0.8356182747059366,master/p1/logs/p1_norm_g7.log,82
n3,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a100_valve_6dB_s0.json,p1_norm_federated_train_fedavg_a100_valve_6dB_s0,federated_train,fedavg,100.0,valve,6dB,0,0.6148786595972102,n3/p1/logs/p1_norm_g7.log,84
master,norm_g7,7,norm_g7_p1_norm_federated_train_fedavg_a100_valve_m6dB_s1.json,p1_norm_federated_train_fedavg_a100_valve_m6dB_s1,federated_train,fedavg,100.0,valve,-6dB,1,0.4892872135893767,master/p1/logs/p1_norm_g7.log,84
n3,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p05_fan_6dB_s0.json,p1_norm_federated_train_personalized_a0p05_fan_6dB_s0,federated_train,personalized,0.05,fan,6dB,0,0.8751951148392981,n3/p1/logs/p1_norm_g7.log,86
master,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p05_fan_m6dB_s1.json,p1_norm_federated_train_personalized_a0p05_fan_m6dB_s1,federated_train,personalized,0.05,fan,-6dB,1,0.7273566742460602,master/p1/logs/p1_norm_g7.log,86
n3,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p05_slider_0dB_s2.json,p1_norm_federated_train_personalized_a0p05_slider_0dB_s2,federated_train,personalized,0.05,slider,0dB,2,0.8427964120497761,n3/p1/logs/p1_norm_g7.log,88
master,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p05_slider_m6dB_s2.json,p1_norm_federated_train_personalized_a0p05_slider_m6dB_s2,federated_train,personalized,0.05,slider,-6dB,2,0.7586023599368176,master/p1/logs/p1_norm_g7.log,88
n3,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p05_valve_6dB_s0.json,p1_norm_federated_train_personalized_a0p05_valve_6dB_s0,federated_train,personalized,0.05,valve,6dB,0,0.6573710704348711,n3/p1/logs/p1_norm_g7.log,90
master,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p05_valve_m6dB_s3.json,p1_norm_federated_train_personalized_a0p05_valve_m6dB_s3,federated_train,personalized,0.05,valve,-6dB,3,0.4437910061631326,master/p1/logs/p1_norm_g7.log,90
n3,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p5_fan_0dB_s4.json,p1_norm_federated_train_personalized_a0p5_fan_0dB_s4,federated_train,personalized,0.5,fan,0dB,4,0.8412126980882919,n3/p1/logs/p1_norm_g7.log,92
master,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p5_fan_m6dB_s4.json,p1_norm_federated_train_personalized_a0p5_fan_m6dB_s4,federated_train,personalized,0.5,fan,-6dB,4,0.625451606459295,master/p1/logs/p1_norm_g7.log,92
n3,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p5_slider_m6dB_s2.json,p1_norm_federated_train_personalized_a0p5_slider_m6dB_s2,federated_train,personalized,0.5,slider,-6dB,2,0.8453136272019698,n3/p1/logs/p1_norm_g7.log,156
master,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p5_slider_m6dB_s3.json,p1_norm_federated_train_personalized_a0p5_slider_m6dB_s3,federated_train,personalized,0.5,slider,-6dB,3,0.8512159213777835,master/p1/logs/p1_norm_g7.log,94
n3,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p5_valve_0dB_s4.json,p1_norm_federated_train_personalized_a0p5_valve_0dB_s4,federated_train,personalized,0.5,valve,0dB,4,0.5648749680457719,n3/p1/logs/p1_norm_g7.log,158
master,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a0p5_valve_m6dB_s2.json,p1_norm_federated_train_personalized_a0p5_valve_m6dB_s2,federated_train,personalized,0.5,valve,-6dB,2,0.4955311943097723,master/p1/logs/p1_norm_g7.log,158
n3,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a100_fan_6dB_s2.json,p1_norm_federated_train_personalized_a100_fan_6dB_s2,federated_train,personalized,100.0,fan,6dB,2,0.9595285842891856,n3/p1/logs/p1_norm_g7.log,160
master,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a100_fan_m6dB_s3.json,p1_norm_federated_train_personalized_a100_fan_m6dB_s3,federated_train,personalized,100.0,fan,-6dB,3,0.6176792076143508,master/p1/logs/p1_norm_g7.log,160
n3,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a100_slider_6dB_s3.json,p1_norm_federated_train_personalized_a100_slider_6dB_s3,federated_train,personalized,100.0,slider,6dB,3,0.9466939917682822,n3/p1/logs/p1_norm_g7.log,162
master,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a100_valve_6dB_s1.json,p1_norm_federated_train_personalized_a100_valve_6dB_s1,federated_train,personalized,100.0,valve,6dB,1,0.6649831276264855,master/p1/logs/p1_norm_g7.log,162
n3,norm_g7,7,norm_g7_p1_norm_federated_train_personalized_a100_valve_6dB_s4.json,p1_norm_federated_train_personalized_a100_valve_6dB_s4,federated_train,personalized,100.0,valve,6dB,4,0.6458572244420785,n3/p1/logs/p1_norm_g7.log,164
master,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p05_fan_0dB_s2.json,p1_norm_local_site_clustered_fl_a0p05_fan_0dB_s2,local_site,clustered_fl,0.05,fan,0dB,2,0.8618057281199697,master/p1/logs/p1_norm_g7.log,164
n3,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p05_fan_m6dB_s0.json,p1_norm_local_site_clustered_fl_a0p05_fan_m6dB_s0,local_site,clustered_fl,0.05,fan,-6dB,0,0.6423905270536171,n3/p1/logs/p1_norm_g7.log,166
master,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p05_slider_6dB_s0.json,p1_norm_local_site_clustered_fl_a0p05_slider_6dB_s0,local_site,clustered_fl,0.05,slider,6dB,0,0.9880002417707633,master/p1/logs/p1_norm_g7.log,166
n3,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p05_slider_6dB_s1.json,p1_norm_local_site_clustered_fl_a0p05_slider_6dB_s1,local_site,clustered_fl,0.05,slider,6dB,1,0.9261740788064168,n3/p1/logs/p1_norm_g7.log,168
master,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p05_valve_6dB_s1.json,p1_norm_local_site_clustered_fl_a0p05_valve_6dB_s1,local_site,clustered_fl,0.05,valve,6dB,1,0.6513191413431598,master/p1/logs/p1_norm_g7.log,168
n3,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p05_valve_6dB_s4.json,p1_norm_local_site_clustered_fl_a0p05_valve_6dB_s4,local_site,clustered_fl,0.05,valve,6dB,4,0.6320384384337422,n3/p1/logs/p1_norm_g7.log,170
n3,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p5_fan_6dB_s3.json,p1_norm_local_site_clustered_fl_a0p5_fan_6dB_s3,local_site,clustered_fl,0.5,fan,6dB,3,0.9387966710500392,n3/p1/logs/p1_norm_g7.log,172
master,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p5_fan_m6dB_s0.json,p1_norm_local_site_clustered_fl_a0p5_fan_m6dB_s0,local_site,clustered_fl,0.5,fan,-6dB,0,0.6482738049834649,master/p1/logs/p1_norm_g7.log,170
master,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p5_slider_m6dB_s1.json,p1_norm_local_site_clustered_fl_a0p5_slider_m6dB_s1,local_site,clustered_fl,0.5,slider,-6dB,1,0.8382148460894147,master/p1/logs/p1_norm_g7.log,172
n3,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p5_slider_m6dB_s4.json,p1_norm_local_site_clustered_fl_a0p5_slider_m6dB_s4,local_site,clustered_fl,0.5,slider,-6dB,4,0.8459135759796075,n3/p1/logs/p1_norm_g7.log,174
n3,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p5_valve_m6dB_s1.json,p1_norm_local_site_clustered_fl_a0p5_valve_m6dB_s1,local_site,clustered_fl,0.5,valve,-6dB,1,0.4796997505673207,n3/p1/logs/p1_norm_g7.log,176
master,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a0p5_valve_m6dB_s2.json,p1_norm_local_site_clustered_fl_a0p5_valve_m6dB_s2,local_site,clustered_fl,0.5,valve,-6dB,2,0.48763942865801024,master/p1/logs/p1_norm_g7.log,174
n3,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a100_fan_m6dB_s2.json,p1_norm_local_site_clustered_fl_a100_fan_m6dB_s2,local_site,clustered_fl,100.0,fan,-6dB,2,0.6120162671775381,n3/p1/logs/p1_norm_g7.log,178
master,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a100_fan_m6dB_s3.json,p1_norm_local_site_clustered_fl_a100_fan_m6dB_s3,local_site,clustered_fl,100.0,fan,-6dB,3,0.6147215063818109,master/p1/logs/p1_norm_g7.log,176
n3,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a100_slider_m6dB_s3.json,p1_norm_local_site_clustered_fl_a100_slider_m6dB_s3,local_site,clustered_fl,100.0,slider,-6dB,3,0.8179473824255268,n3/p1/logs/p1_norm_g7.log,180
master,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a100_slider_m6dB_s4.json,p1_norm_local_site_clustered_fl_a100_slider_m6dB_s4,local_site,clustered_fl,100.0,slider,-6dB,4,0.8307133900614456,master/p1/logs/p1_norm_g7.log,178
master,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a100_valve_m6dB_s1.json,p1_norm_local_site_clustered_fl_a100_valve_m6dB_s1,local_site,clustered_fl,100.0,valve,-6dB,1,0.48904264170340384,master/p1/logs/p1_norm_g7.log,180
n3,norm_g7,7,norm_g7_p1_norm_local_site_clustered_fl_a100_valve_m6dB_s4.json,p1_norm_local_site_clustered_fl_a100_valve_m6dB_s4,local_site,clustered_fl,100.0,valve,-6dB,4,0.4822777916048465,n3/p1/logs/p1_norm_g7.log,182
master,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a0p05_slider_0dB_s4.json,p1_norm_local_site_fedavg_a0p05_slider_0dB_s4,local_site,fedavg,0.05,slider,0dB,4,0.87756652834709,master/p1/logs/p1_norm_g7.log,182
n3,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a0p05_slider_m6dB_s0.json,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s0,local_site,fedavg,0.05,slider,-6dB,0,0.8513357711763616,n3/p1/logs/p1_norm_g7.log,184
master,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1.json,p1_norm_local_site_fedavg_a0p05_slider_m6dB_s1,local_site,fedavg,0.05,slider,-6dB,1,0.7544910056649443,master/p1/logs/p1_norm_g7.log,184
n3,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a0p05_valve_m6dB_s1.json,p1_norm_local_site_fedavg_a0p05_valve_m6dB_s1,local_site,fedavg,0.05,valve,-6dB,1,0.6286765665776852,n3/p1/logs/p1_norm_g7.log,186
master,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a0p05_valve_m6dB_s2.json,p1_norm_local_site_fedavg_a0p05_valve_m6dB_s2,local_site,fedavg,0.05,valve,-6dB,2,0.47814329110812004,master/p1/logs/p1_norm_g7.log,186
n3,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a0p5_fan_m6dB_s2.json,p1_norm_local_site_fedavg_a0p5_fan_m6dB_s2,local_site,fedavg,0.5,fan,-6dB,2,0.6273499302629645,n3/p1/logs/p1_norm_g7.log,188
master,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a0p5_fan_m6dB_s3.json,p1_norm_local_site_fedavg_a0p5_fan_m6dB_s3,local_site,fedavg,0.5,fan,-6dB,3,0.6460081194593794,master/p1/logs/p1_norm_g7.log,188
n3,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a0p5_slider_m6dB_s3.json,p1_norm_local_site_fedavg_a0p5_slider_m6dB_s3,local_site,fedavg,0.5,slider,-6dB,3,0.8545375390717085,n3/p1/logs/p1_norm_g7.log,190
master,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a0p5_valve_0dB_s0.json,p1_norm_local_site_fedavg_a0p5_valve_0dB_s0,local_site,fedavg,0.5,valve,0dB,0,0.5690544364704329,master/p1/logs/p1_norm_g7.log,190
n3,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a0p5_valve_m6dB_s4.json,p1_norm_local_site_fedavg_a0p5_valve_m6dB_s4,local_site,fedavg,0.5,valve,-6dB,4,0.4908780219139478,n3/p1/logs/p1_norm_g7.log,192
master,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a100_fan_0dB_s3.json,p1_norm_local_site_fedavg_a100_fan_0dB_s3,local_site,fedavg,100.0,fan,0dB,3,0.7925804472687504,master/p1/logs/p1_norm_g7.log,192
n3,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a100_slider_0dB_s1.json,p1_norm_local_site_fedavg_a100_slider_0dB_s1,local_site,fedavg,100.0,slider,0dB,1,0.8961010955438882,n3/p1/logs/p1_norm_g7.log,194
master,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a100_slider_0dB_s2.json,p1_norm_local_site_fedavg_a100_slider_0dB_s2,local_site,fedavg,100.0,slider,0dB,2,0.9014753907633516,master/p1/logs/p1_norm_g7.log,194
n3,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a100_valve_0dB_s0.json,p1_norm_local_site_fedavg_a100_valve_0dB_s0,local_site,fedavg,100.0,valve,0dB,0,0.553956675047479,n3/p1/logs/p1_norm_g7.log,196
master,norm_g7,7,norm_g7_p1_norm_local_site_fedavg_a100_valve_6dB_s0.json,p1_norm_local_site_fedavg_a100_valve_6dB_s0,local_site,fedavg,100.0,valve,6dB,0,0.617611843694458,master/p1/logs/p1_norm_g7.log,196
n3,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p05_fan_0dB_s2.json,p1_norm_local_site_personalized_a0p05_fan_0dB_s2,local_site,personalized,0.05,fan,0dB,2,0.8631037437704373,n3/p1/logs/p1_norm_g7.log,198
master,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p05_fan_6dB_s0.json,p1_norm_local_site_personalized_a0p05_fan_6dB_s0,local_site,personalized,0.05,fan,6dB,0,0.9667968871684773,master/p1/logs/p1_norm_g7.log,198
master,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p05_slider_0dB_s4.json,p1_norm_local_site_personalized_a0p05_slider_0dB_s4,local_site,personalized,0.05,slider,0dB,4,0.8753210204828786,master/p1/logs/p1_norm_g7.log,200
n3,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p05_slider_6dB_s0.json,p1_norm_local_site_personalized_a0p05_slider_6dB_s0,local_site,personalized,0.05,slider,6dB,0,0.9751031907626246,n3/p1/logs/p1_norm_g7.log,200
n3,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p05_valve_0dB_s4.json,p1_norm_local_site_personalized_a0p05_valve_0dB_s4,local_site,personalized,0.05,valve,0dB,4,0.5872499924630527,n3/p1/logs/p1_norm_g7.log,202
master,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p05_valve_6dB_s2.json,p1_norm_local_site_personalized_a0p05_valve_6dB_s2,local_site,personalized,0.05,valve,6dB,2,0.6549528318118467,master/p1/logs/p1_norm_g7.log,202
master,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p5_fan_6dB_s1.json,p1_norm_local_site_personalized_a0p5_fan_6dB_s1,local_site,personalized,0.5,fan,6dB,1,0.9403320701003871,master/p1/logs/p1_norm_g7.log,204
n3,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p5_fan_6dB_s2.json,p1_norm_local_site_personalized_a0p5_fan_6dB_s2,local_site,personalized,0.5,fan,6dB,2,0.945486248411797,n3/p1/logs/p1_norm_g7.log,204
n3,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p5_slider_6dB_s1.json,p1_norm_local_site_personalized_a0p5_slider_6dB_s1,local_site,personalized,0.5,slider,6dB,1,0.9427261218377447,n3/p1/logs/p1_norm_g7.log,206
master,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p5_slider_m6dB_s0.json,p1_norm_local_site_personalized_a0p5_slider_m6dB_s0,local_site,personalized,0.5,slider,-6dB,0,0.8486490671553174,master/p1/logs/p1_norm_g7.log,206
n3,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p5_valve_6dB_s4.json,p1_norm_local_site_personalized_a0p5_valve_6dB_s4,local_site,personalized,0.5,valve,6dB,4,0.6867351532939381,n3/p1/logs/p1_norm_g7.log,208
master,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a0p5_valve_m6dB_s3.json,p1_norm_local_site_personalized_a0p5_valve_m6dB_s3,local_site,personalized,0.5,valve,-6dB,3,0.4999225940826947,master/p1/logs/p1_norm_g7.log,208
n3,norm_g7,7,norm_g7_p1_norm_local_site_personalized_a100_fan_6dB_s3.json,p1_norm_local_site_personalized_a100_fan_6dB_s3,local_site,personalized,100.0,fan,6dB,3,0.9507866813169775,n3/p1/logs/p1_norm_g7.log,210
